scale,solver_index_in_ig_interval,time,delta_t,paired_nmse,paired_nrmse
1.2,38,0.9288389682769777,0.0028427463772751,0.4118425512436212,0.6417496016700136
1.2,39,0.92599618434906,0.0029192818566633,0.4046289480619946,0.6361045103298628
1.2,40,0.9230769276618958,0.0029989503673714,0.3975215627330264,0.630493110773644
1.2,41,0.9200779795646667,0.0030819252787215,0.3905363711511142,0.6249290928986377
1.2,42,0.9169960618019104,0.0031683921202089,0.3836838193485965,0.619422165690409
1.2,43,0.913827657699585,0.0032585496195642,0.376700975993778,0.6137597054171755
1.2,44,0.9105691313743592,0.003352610845696,0.3698993870616401,0.6081935440808626
1.2,45,0.907216489315033,0.0034508044687917,0.3631570278818856,0.6026251138824913
1.2,46,0.9037656784057616,0.0035533761515159,0.356495674336595,0.5970725871588772
1.2,47,0.900212287902832,0.0036605900871221,0.349862828384176,0.5914920357740889
1.2,48,0.8965517282485962,0.0037727307024824,0.3432048232817885,0.5858368572237398
1.2,49,0.8927789926528931,0.0038901045465596,0.336578797671821,0.5801541154484909
1.2,50,0.8888888955116272,0.0040130423877601,0.3299932895355983,0.5744504239145432
1.2,51,0.8848758339881897,0.0041419015470002,0.3234575223447079,0.5687332611556211
1.2,52,0.8807339668273926,0.0042770684972519,0.3170141021574677,0.5630400537772315
1.2,53,0.8764568567276001,0.0044189617649335,0.3105428274003055,0.5572636964672161
1.2,54,0.8720378875732422,0.0045680351738708,0.304204327771976,0.5515472126409271
1.2,55,0.8674699068069458,0.0047247814788564,0.2978889498577404,0.5457920390201202
1.2,56,0.8627451062202454,0.0048897364432056,0.2916269900529447,0.540024990211513
1.2,57,0.8578553795814514,0.0050634834234212,0.285467691176226,0.5342917659633414
1.2,58,0.8527919054031372,0.0052466585343459,0.2793320697772694,0.5285187506392459
1.2,59,0.8475452065467834,0.0054399564803482,0.273270252360744,0.5227525727920849
1.2,60,0.8421052694320679,0.0056441371525327,0.2673001084759484,0.5170107430952943
1.2,61,0.8364611268043518,0.0058600331091871,0.2614034494044371,0.5112762945848723
1.2,62,0.8306010961532593,0.0060885580772332,0.2556097353415844,0.5055786144029278
1.2,63,0.8245125412940979,0.0063307166371233,0.2498522600514857,0.4998522382179415
1.2,64,0.8181818127632141,0.0065876152832673,0.2441790973910404,0.4941448141901728
1.2,65,0.8115941882133484,0.0068604750878998,0.2385702783547078,0.4884365653334195
1.2,66,0.8047337532043457,0.0071506462396538,0.2330150902012125,0.4827163662040189
1.2,67,0.7975831031799316,0.0074596247808735,0.2275092273045832,0.4769792734538716
1.2,68,0.790123462677002,0.0077890719320792,0.2221287510962462,0.4713053692631203
1.2,69,0.7823343873023987,0.0081408364709474,0.2168080809965901,0.4656265467051789
1.2,70,0.774193525314331,0.008516980730331,0.2115569247016071,0.4599531766404132
1.2,71,0.7656765580177307,0.0089198109000089,0.206391176201096,0.4543029564080516
1.2,72,0.7567567825317383,0.0093519124660993,0.2012798802438464,0.4486422631048555
1.2,73,0.7474048733711243,0.0098161918083879,0.1962051978913914,0.4429505591952576
1.2,74,0.73758864402771,0.0103159252095421,0.1911932173099383,0.4372564662871646
1.2,75,0.7272727489471436,0.010854816824966,0.186216027327208,0.4315275510639014
1.2,76,0.7164179086685181,0.0114370675358839,0.1812784365748676,0.4257680549018063
1.2,77,0.7049808502197266,0.0120674570851057,0.1763763693844096,0.4199718673725772
1.2,78,0.6929134130477905,0.0127514425069334,0.1715102756440605,0.4141379910658529
1.2,79,0.6801619529724121,0.0134952766531715,0.1666439209352881,0.40822043179548
1.2,80,0.6666666865348816,0.0143061516452074,0.1617772372564088,0.402215411510311
1.2,81,0.6523604989051819,0.0151923734285388,0.1568802815479964,0.3960811552548245
1.2,82,0.6371681690216064,0.0161635753828747,0.1519626773346614,0.3898239055453904
1.2,83,0.621004581451416,0.0172309813043852,0.1470023148038966,0.3834088089805666
1.2,84,0.6037735939025879,0.0184077312471236,0.1419842433018203,0.3768079660806288
1.2,85,0.5853658318519592,0.0197092880019709,0.1368700110709629,0.3699594722006221
1.2,86,0.5656565427780151,0.0211539478555186,0.1316417995503737,0.3628247504655295
1.2,87,0.5445026159286499,0.0227634873662645,0.1262477375900069,0.3553135764223018
1.2,88,0.52173912525177,0.0245639891918447,0.1206714824697993,0.3473780109186523
1.2,89,0.4971751272678375,0.0265869059488201,0.1148341694823072,0.3388719071895858
1.2,90,0.4705882370471954,0.0288704438830746,0.1086597985411077,0.3296358574868755
1.2,91,0.4417178034782409,0.0314613811546327,0.1020517137927042,0.3194553392771894
1.2,92,0.410256415605545,0.0344174840819135,0.0948810101686275,0.3080276126723504
1.2,93,0.3758389353752136,0.0378107571604121,0.0869645396758527,0.2948975070695795
1.2,94,0.3380281627178192,0.0417318727177882,0.0780663464907666,0.2794035549000166
1.2,95,0.2962962985038757,0.0462962962962962,0.0678966289769805,0.2605698159361144
1.2,96,0.25,0.0516528925619834,0.056075881364781,0.2368034656941935
1.2,97,0.1983471065759658,0.057996230245034,0.0423827455232998,0.2058707009831652
1.2,98,0.1403508782386779,0.0655845220527955,0.0274062975387659,0.1655484748910902
1.4,0,1.0,0.0012610340479192,0.814347495606789,0.9024120431414848
1.4,1,0.9987389445304872,0.0012834952141672,0.8102986152313438,0.9001658820636027
1.4,2,0.9974554777145386,0.0013065618804039,0.8062834609160584,0.8979328821888963
1.4,3,0.9961488842964172,0.0013302560077687,0.8010991295282774,0.8950414121862057
1.4,4,0.99481862783432,0.0013546005621591,0.7931483709812052,0.8905887777089969
1.4,5,0.9934640526771544,0.0013796195699037,0.7829514160538967,0.8848454192987025
1.4,6,0.9920844435691832,0.0014053381770655,0.7704901154778756,0.8777756635256388
1.4,7,0.9906790852546692,0.0014317827126554,0.756277020061874,0.8696418918508204
1.4,8,0.9892473220825196,0.0014589807560437,0.7421595166236903,0.8614868058326199
1.4,9,0.9877883195877076,0.0014869612088994,0.728856973831153,0.8537312070149204
1.4,10,0.9863013625144958,0.0015157543720041,0.7159716014508688,0.8461510512023659
1.4,11,0.9847856163978576,0.0015453920273225,0.7019184421812833,0.837805730573194
1.4,12,0.983240246772766,0.0015759075257463,0.6872244404955988,0.8289900123014745
1.4,13,0.9816642999649048,0.0016073358809607,0.6739346689961544,0.8209352404399232
1.4,14,0.9800570011138916,0.0016397138699297,0.661154710731372,0.813114205220504
1.4,15,0.9784172773361206,0.0016730801405386,0.6480875965733266,0.8050388789203454
1.4,16,0.9767441749572754,0.0017074753269814,0.6349366264083007,0.7968291074052835
1.4,17,0.9750367403030396,0.0017429421735359,0.6219962347343664,0.788667379022593
1.4,18,0.9732937812805176,0.0017795256674334,0.6095560412008252,0.7807407003614101
1.4,19,0.9715142250061036,0.0018172731815909,0.5971614945449446,0.7727622496893496
1.4,20,0.9696969985961914,0.0018562346280569,0.5841293356588043,0.7642835440193674
1.4,21,0.9678407311439514,0.0018964626230922,0.5715491678815985,0.7560087088662395
1.4,22,0.9659442901611328,0.0019380126649128,0.5591318582164362,0.7477512007455663
1.4,23,0.964006245136261,0.0019809433252113,0.5474789494324253,0.7399182045553584
1.4,24,0.9620253443717957,0.0020253164556962,0.5369155097943572,0.7327451874931402
1.4,25,0.959999978542328,0.0020711974110031,0.5272163073329795,0.7260966239647307
1.4,26,0.9579287767410278,0.0021186552894877,0.5181105127631583,0.7197989391233904
1.4,27,0.9558101296424866,0.0021677631935488,0.5090227479864141,0.7134583015050102
1.4,28,0.9536423683166504,0.0022185985113204,0.4996362580599135,0.7068495299990752
1.4,29,0.9514237642288208,0.0022712432217584,0.4905499130765048,0.7003926849107612
1.4,30,0.9491525292396544,0.0023257842253685,0.4818170941257761,0.694130459010247
1.4,31,0.9468267560005188,0.0023823137030684,0.4734687412794318,0.6880906490277512
1.4,32,0.9444444179534912,0.0024409295059558,0.4652492803855603,0.6820918416060702
1.4,33,0.9420034885406494,0.0025017355790579,0.4572272023168237,0.6761857750033076
1.4,34,0.9395017623901368,0.0025648424224935,0.4493854805561912,0.67036220101986
1.4,35,0.9369369149208068,0.0026303675938713,0.4415622078292867,0.6645014731581013
1.4,36,0.9343065619468688,0.0026984362561894,0.4339560768541932,0.6587534264458844
1.4,37,0.9316081404685974,0.0027691817760147,0.4265040832644245,0.6530728008916192
1.4,38,0.9288389682769777,0.0028427463772751,0.4193116357369171,0.6475427674964157
1.4,39,0.92599618434906,0.0029192818566633,0.4121306071917495,0.6419739926132129
1.4,40,0.9230769276618958,0.0029989503673714,0.4050566615733025,0.6364406190472938
1.4,41,0.9200779795646667,0.0030819252787215,0.3981100839234439,0.6309596531660673
1.4,42,0.9169960618019104,0.0031683921202089,0.3912750869355457,0.6255198533504318
1.4,43,0.913827657699585,0.0032585496195642,0.3842452593883674,0.6198751966229714
1.4,44,0.9105691313743592,0.003352610845696,0.3774581116375415,0.6143761971606172
1.4,45,0.907216489315033,0.0034508044687917,0.3707070336293258,0.6088571537145029
1.4,46,0.9037656784057616,0.0035533761515159,0.3640163340779166,0.6033376617433364
1.4,47,0.900212287902832,0.0036605900871221,0.35734736518235,0.5977853838814982
1.4,48,0.8965517282485962,0.0037727307024824,0.3506498384329399,0.5921569373341327
1.4,49,0.8927789926528931,0.0038901045465596,0.3439816851696599,0.5864995184735107
1.4,50,0.8888888955116272,0.0040130423877601,0.3373519538658094,0.5808200701299925
1.4,51,0.8848758339881897,0.0041419015470002,0.3307719444078942,0.5751277635516253
1.4,52,0.8807339668273926,0.0042770684972519,0.3243009875112827,0.5694743080344211
1.4,53,0.8764568567276001,0.0044189617649335,0.3177776900455272,0.5637177396938359
1.4,54,0.8720378875732422,0.0045680351738708,0.3114143300879848,0.5580450968228149
1.4,55,0.8674699068069458,0.0047247814788564,0.3050602711629147,0.552322615110874
1.4,56,0.8627451062202454,0.0048897364432056,0.2987604659814029,0.546589851699977
1.4,57,0.8578553795814514,0.0050634834234212,0.2925711087669911,0.5408984274029562
1.4,58,0.8527919054031372,0.0052466585343459,0.2863971703775819,0.535160882704988
1.4,59,0.8475452065467834,0.0054399564803482,0.2802938900296126,0.5294278893575712
1.4,60,0.8421052694320679,0.0056441371525327,0.274292376898979,0.523729297346424
1.4,61,0.8364611268043518,0.0058600331091871,0.2683494609295876,0.5180245756038874
1.4,62,0.8306010961532593,0.0060885580772332,0.2625228038067769,0.5123697920513824
1.4,63,0.8245125412940979,0.0063307166371233,0.2567272070058841,0.5066825505243734
1.4,64,0.8181818127632141,0.0065876152832673,0.2510153752557827,0.5010143463572503
1.4,65,0.8115941882133484,0.0068604750878998,0.2453677685355242,0.4953461098419208
1.4,66,0.8047337532043457,0.0071506462396538,0.2397587383824913,0.4896516500355036
1.4,67,0.7975831031799316,0.0074596247808735,0.2342067937354257,0.4839491644123644
1.4,68,0.790123462677002,0.0077890719320792,0.2287875813354727,0.4783174482866716
1.4,69,0.7823343873023987,0.0081408364709474,0.2234138731145135,0.4726667675165175
1.4,70,0.774193525314331,0.008516980730331,0.2181156878225809,0.4670285728117509
1.4,71,0.7656765580177307,0.0089198109000089,0.212900308051125,0.4614112136165798
1.4,72,0.7567567825317383,0.0093519124660993,0.2077434815798723,0.4557888563577134
1.4,73,0.7474048733711243,0.0098161918083879,0.202614238816094,0.4501269141209999
1.4,74,0.73758864402771,0.0103159252095421,0.1975587626309815,0.4444758290739571
1.4,75,0.7272727489471436,0.010854816824966,0.1925273574359881,0.4387793949537605
1.4,76,0.7164179086685181,0.0114370675358839,0.1875405754826374,0.4330595518893878
1.4,77,0.7049808502197266,0.0120674570851057,0.1825820772008433,0.4272962405648373
1.4,78,0.6929134130477905,0.0127514425069334,0.1776633383391535,0.4215012910290471
1.4,79,0.6801619529724121,0.0134952766531715,0.172745458155594,0.4156265849961886
1.4,80,0.6666666865348816,0.0143061516452074,0.1678219977511804,0.4096608325812713
1.4,81,0.6523604989051819,0.0151923734285388,0.16285840338621,0.4035571872562921
1.4,82,0.6371681690216064,0.0161635753828747,0.1578703998818674,0.397329082602655
1.4,83,0.621004581451416,0.0172309813043852,0.1528347683371249,0.3909408757563283
1.4,84,0.6037735939025879,0.0184077312471236,0.1477334645411047,0.3843611121603026
1.4,85,0.5853658318519592,0.0197092880019709,0.1425292941483245,0.3775305208169592
1.4,86,0.5656565427780151,0.0211539478555186,0.1371969934737898,0.3704011250978996
1.4,87,0.5445026159286499,0.0227634873662645,0.1316747763992297,0.3628701922164863
1.4,88,0.52173912525177,0.0245639891918447,0.125968294153401,0.3549201236241769
1.4,89,0.4971751272678375,0.0265869059488201,0.119980578358134,0.3463821276540318
1.4,90,0.4705882370471954,0.0288704438830746,0.113619755760378,0.3370752968705628
1.4,91,0.4417178034782409,0.0314613811546327,0.1068043714079363,0.3268093808444555
1.4,92,0.410256415605545,0.0344174840819135,0.0993909454204522,0.3152632953904596
1.4,93,0.3758389353752136,0.0378107571604121,0.0911874195093987,0.3019725476088824
1.4,94,0.3380281627178192,0.0417318727177882,0.0819558146065693,0.2862792598260819
1.4,95,0.2962962985038757,0.0462962962962962,0.0714341843002096,0.2672717424274583
1.4,96,0.25,0.0516528925619834,0.0592593741451435,0.2434324837509232
1.4,97,0.1983471065759658,0.057996230245034,0.0453690957125435,0.2130002246772137
1.4,98,0.1403508782386779,0.0655845220527955,0.030598547650992,0.1749244055327674
1.5,0,1.0,0.0012610340479192,0.8153728820238064,0.9029800008991375
1.5,1,0.9987389445304872,0.0012834952141672,0.8113419015348876,0.9007451923462526
1.5,2,0.9974554777145386,0.0013065618804039,0.8074061450483933,0.8985578139710284
1.5,3,0.9961488842964172,0.0013302560077687,0.8023084962444409,0.8957167500077471
1.5,4,0.99481862783432,0.0013546005621591,0.7944159557445718,0.891300149076938
1.5,5,0.9934640526771544,0.0013796195699037,0.7842912458053248,0.8856021938801444
1.5,6,0.9920844435691832,0.0014053381770655,0.7718537602869086,0.8785520817156537
1.5,7,0.9906790852546692,0.0014317827126554,0.7577036183864917,0.8704617271233076
1.5,8,0.9892473220825196,0.0014589807560437,0.7436841145458027,0.8623712162090075
1.5,9,0.9877883195877076,0.0014869612088994,0.7305355744290961,0.8547137382943462
1.5,10,0.9863013625144958,0.0015157543720041,0.7178275063710278,0.8472470161476096
1.5,11,0.9847856163978576,0.0015453920273225,0.7038769276927227,0.838973734805043
1.5,12,0.983240246772766,0.0015759075257463,0.6893097889961297,0.8302468241409476
1.5,13,0.9816642999649048,0.0016073358809607,0.6762732936013777,0.8223583729745674
1.5,14,0.9800570011138916,0.0016397138699297,0.6637254146616053,0.8146934482746289
1.5,15,0.9784172773361206,0.0016730801405386,0.6508317361756114,0.8067414308039543
1.5,16,0.9767441749572754,0.0017074753269814,0.63786564279064,0.7986649127078514
1.5,17,0.9750367403030396,0.0017429421735359,0.625133951717556,0.7906541290080993
1.5,18,0.9732937812805176,0.0017795256674334,0.6129233945014884,0.7828942422201662
1.5,19,0.9715142250061036,0.0018172731815909,0.6007327039386672,0.7750694832972507
1.5,20,0.9696969985961914,0.0018562346280569,0.5878493525318915,0.7667133444331665
1.5,21,0.9678407311439514,0.0018964626230922,0.5754173357226161,0.7585626775175642
1.5,22,0.9659442901611328,0.0019380126649128,0.5631162161865944,0.7504106983423107
1.5,23,0.964006245136261,0.0019809433252113,0.5516272123164219,0.7427161047913408
1.5,24,0.9620253443717957,0.0020253164556962,0.5412377899027551,0.7356886501114144
1.5,25,0.959999978542328,0.0020711974110031,0.5317318438186731,0.7291994540718425
1.5,26,0.9579287767410278,0.0021186552894877,0.5227966094713662,0.7230467546925069
1.5,27,0.9558101296424866,0.0021677631935488,0.5138548688198381,0.7168367100113094
1.5,28,0.9536423683166504,0.0022185985113204,0.5045681992805409,0.7103296412796954
1.5,29,0.9514237642288208,0.0022712432217584,0.4955783194669577,0.7039732377491048
1.5,30,0.9491525292396544,0.0023257842253685,0.4869249764885278,0.6978000977991676
1.5,31,0.9468267560005188,0.0023823137030684,0.4786709484131711,0.6918604977979095
1.5,32,0.9444444179534912,0.0024409295059558,0.4705044658400211,0.685933280895468
1.5,33,0.9420034885406494,0.0025017355790579,0.4625289528660271,0.6800948116740981
1.5,34,0.9395017623901368,0.0025648424224935,0.4547233816645078,0.6743318038358475
1.5,35,0.9369369149208068,0.0026303675938713,0.4469090702255601,0.6685125804542201
1.5,36,0.9343065619468688,0.0026984362561894,0.4393216766450853,0.6628134553892863
1.5,37,0.9316081404685974,0.0027691817760147,0.4319043818528039,0.6571943257916976
1.5,38,0.9288389682769777,0.0028427463772751,0.4247423904219152,0.6517226330440851
1.5,39,0.92599618434906,0.0029192818566633,0.4175855418194127,0.6462085900229219
1.5,40,0.9230769276618958,0.0029989503673714,0.4105356080842032,0.640730526886462
1.5,41,0.9200779795646667,0.0030819252787215,0.4036149150825363,0.6353069455645328
1.5,42,0.9169960618019104,0.0031683921202089,0.3967908547789267,0.629913370852633
1.5,43,0.913827657699585,0.0032585496195642,0.3897358165525953,0.6242882479693137
1.5,44,0.9105691313743592,0.003352610845696,0.3829583995276484,0.6188363269295432
1.5,45,0.907216489315033,0.0034508044687917,0.3762016107695817,0.6133527620950131
1.5,46,0.9037656784057616,0.0035533761515159,0.3694928739313464,0.607859255034705
1.5,47,0.900212287902832,0.0036605900871221,0.3628009970254627,0.6023296414966333
1.5,48,0.8965517282485962,0.0037727307024824,0.3560789841908178,0.596723540838484
1.5,49,0.8927789926528931,0.0038901045465596,0.3493850137700141,0.5910879915630278
1.5,50,0.8888888955116272,0.0040130423877601,0.3427272198678818,0.5854290903840377
1.5,51,0.8848758339881897,0.0041419015470002,0.3361195081168482,0.5797581462272421
1.5,52,0.8807339668273926,0.0042770684972519,0.3296292711602717,0.5741334959399876
1.5,53,0.8764568567276001,0.0044189617649335,0.3230729119975492,0.5683950316439697
1.5,54,0.8720378875732422,0.0045680351738708,0.3166910894783052,0.5627531336903467
1.5,55,0.8674699068069458,0.0047247814788564,0.3103094171580467,0.5570542317926027
1.5,56,0.8627451062202454,0.0048897364432056,0.3039822802178189,0.5513458807480281
1.5,57,0.8578553795814514,0.0050634834234212,0.2977695137294818,0.5456826126325466
1.5,58,0.8527919054031372,0.0052466585343459,0.2915669288403716,0.5399693776876349
1.5,59,0.8475452065467834,0.0054399564803482,0.285432675227117,0.5342589963932447
1.5,60,0.8421052694320679,0.0056441371525327,0.2794054438159767,0.5285881608738288
1.5,61,0.8364611268043518,0.0058600331091871,0.2734274623053248,0.5229029186238348
1.5,62,0.8306010961532593,0.0060885580772332,0.2675733369770903,0.5172749143125832
1.5,63,0.8245125412940979,0.0063307166371233,0.2617476808176457,0.5116128231559934
1.5,64,0.8181818127632141,0.0065876152832673,0.2560051303389974,0.5059694954629156
1.5,65,0.8115941882133484,0.0068604750878998,0.250326521181227,0.5003264146347133
1.5,66,0.8047337532043457,0.0071506462396538,0.2446783414010455,0.494649715860674
1.5,67,0.7975831031799316,0.0074596247808735,0.2390913418335738,0.4889696737360854
1.5,68,0.790123462677002,0.0077890719320792,0.2336409652892073,0.4833642159792213
1.5,69,0.7823343873023987,0.0081408364709474,0.2282276507589372,0.477731777003516
1.5,70,0.774193525314331,0.008516980730331,0.2228934430447362,0.4721159211938697
1.5,71,0.7656765580177307,0.0089198109000089,0.2176400550373683,0.4665190832510159
1.5,72,0.7567567825317383,0.0093519124660993,0.2124479404826747,0.4609207529312113
1.5,73,0.7474048733711243,0.0098161918083879,0.2072783308395043,0.4552783004267877
1.5,74,0.73758864402771,0.0103159252095421,0.2021886078047498,0.4496538755584676
1.5,75,0.7272727489471436,0.010854816824966,0.1971159483952106,0.4439774187897518
1.5,76,0.7164179086685181,0.0114370675358839,0.1920913226125949,0.4382822408136051
1.5,77,0.7049808502197266,0.0120674570851057,0.1870898828338663,0.4325388801412728
1.5,78,0.6929134130477905,0.0127514425069334,0.1821295793798031,0.4267664225074451
1.5,79,0.6801619529724121,0.0134952766531715,0.1771706572846391,0.4209164492920645
1.5,80,0.6666666865348816,0.0143061516452074,0.1722025253001332,0.4149729211649036
1.5,81,0.6523604989051819,0.0151923734285388,0.167188180653192,0.4088865131710656
1.5,82,0.6371681690216064,0.0161635753828747,0.1621459223578926,0.4026734686540605
1.5,83,0.621004581451416,0.0172309813043852,0.1570522983288914,0.3962982441657942
1.5,84,0.6037735939025879,0.0184077312471236,0.1518872526778958,0.3897271515790192
1.5,85,0.5853658318519592,0.0197092880019709,0.1466142880488383,0.3829024523933456
1.5,86,0.5656565427780151,0.0211539478555186,0.1412027824468866,0.3757695869104984
1.5,87,0.5445026159286499,0.0227634873662645,0.1355855234373693,0.3682193957919236
1.5,88,0.52173912525177,0.0245639891918447,0.1297797353838089,0.3602495459869574
1.5,89,0.4971751272678375,0.0265869059488201,0.123678145896721,0.3516790381821485
1.5,90,0.4705882370471954,0.0288704438830746,0.1171783288321494,0.3423132028306086
1.5,91,0.4417178034782409,0.0314613811546327,0.1102072879476899,0.3319748302924334
1.5,92,0.410256415605545,0.0344174840819135,0.102611729076036,0.3203306558480409
1.5,93,0.3758389353752136,0.0378107571604121,0.0941925652836671,0.3069080730180734
1.5,94,0.3380281627178192,0.0417318727177882,0.0847105625110424,0.2910507902601236
1.5,95,0.2962962985038757,0.0462962962962962,0.0739205514431565,0.2718833416065731
1.5,96,0.25,0.0516528925619834,0.0614731812143919,0.2479378575659473
1.5,97,0.1983471065759658,0.057996230245034,0.0474194772339876,0.2177601369259021
1.5,98,0.1403508782386779,0.0655845220527955,0.0327700102364339,0.1810248884447493
1.6,0,1.0,0.0012610340479192,0.8165833720042854,0.9036500273912936
1.6,1,0.9987389445304872,0.0012834952141672,0.8125595206864726,0.9014208343978258
1.6,2,0.9974554777145386,0.0013065618804039,0.8087005176680471,0.8992777755888595
1.6,3,0.9961488842964172,0.0013302560077687,0.8036926793666718,0.8964890849121766
1.6,4,0.99481862783432,0.0013546005621591,0.7958679040177506,0.8921142886523848
1.6,5,0.9934640526771544,0.0013796195699037,0.7858308992285115,0.8864710368807948
1.6,6,0.9920844435691832,0.0014053381770655,0.7734354925923534,0.8794518136841571
1.6,7,0.9906790852546692,0.0014317827126554,0.7593754058501276,0.8714214857634207
1.6,8,0.9892473220825196,0.0014589807560437,0.7454798266482325,0.8634117364549966
1.6,9,0.9877883195877076,0.0014869612088994,0.7325123148059566,0.8558693327874043
1.6,10,0.9863013625144958,0.0015157543720041,0.7200104514385717,0.8485342959707473
1.6,11,0.9847856163978576,0.0015453920273225,0.7061936385988622,0.8403532820182605
1.6,12,0.983240246772766,0.0015759075257463,0.6917952016615325,0.8317422687717226
1.6,13,0.9816642999649048,0.0016073358809607,0.6790600941725614,0.8240510264374176
1.6,14,0.9800570011138916,0.0016397138699297,0.6667864501571094,0.8165699297409312
1.6,15,0.9784172773361206,0.0016730801405386,0.6541059113732705,0.8087681443858125
1.6,16,0.9767441749572754,0.0017074753269814,0.6413693959196228,0.8008554151153771
1.6,17,0.9750367403030396,0.0017429421735359,0.6288941720432131,0.7930284812307897
1.6,18,0.9732937812805176,0.0017795256674334,0.6169579308288649,0.7854666961933299
1.6,19,0.9715142250061036,0.0018172731815909,0.6050153442208999,0.7778273228814349
1.6,20,0.9696969985961914,0.0018562346280569,0.5923246800291161,0.7696263249325065
1.6,21,0.9678407311439514,0.0018964626230922,0.5800826028763025,0.7616315401007908
1.6,22,0.9659442901611328,0.0019380126649128,0.5679368664313476,0.753615861318847
1.6,23,0.964006245136261,0.0019809433252113,0.5566530228656484,0.7460918327294894
1.6,24,0.9620253443717957,0.0020253164556962,0.5464728655763637,0.7392380303909991
1.6,25,0.959999978542328,0.0020711974110031,0.5371926320033443,0.7329342617202066
1.6,26,0.9579287767410278,0.0021186552894877,0.5284535756607638,0.7269481244633373
1.6,27,0.9558101296424866,0.0021677631935488,0.5196826163439403,0.7208901555326861
1.6,28,0.9536423683166504,0.0022185985113204,0.5105186455436996,0.7145058750938998
1.6,29,0.9514237642288208,0.0022712432217584,0.5016468408745286,0.7082703162455197
1.6,30,0.9491525292396544,0.0023257842253685,0.4930911416236123,0.7022044870432061
1.6,31,0.9468267560005188,0.0023823137030684,0.4849487287702435,0.6963826022886007
1.6,32,0.9444444179534912,0.0024409295059558,0.4768466722989843,0.690540854909385
1.6,33,0.9420034885406494,0.0025017355790579,0.468927898604869,0.6847831033289804
1.6,34,0.9395017623901368,0.0025648424224935,0.4611671100004821,0.6790928581574703
1.6,35,0.9369369149208068,0.0026303675938713,0.4533678968643687,0.6733259959814182
1.6,36,0.9343065619468688,0.0026984362561894,0.4458048432877879,0.6676861862340631
1.6,37,0.9316081404685974,0.0027691817760147,0.438429630661979,0.6621401895837308
1.6,38,0.9288389682769777,0.0028427463772751,0.4313039533991464,0.656737354959459
1.6,39,0.92599618434906,0.0029192818566633,0.4241765464889331,0.6512883742927806
1.6,40,0.9230769276618958,0.0029989503673714,0.4171554859889457,0.6458757512006049
1.6,41,0.9200779795646667,0.0030819252787215,0.410265062756914,0.6405193695407767
1.6,42,0.9169960618019104,0.0031683921202089,0.4034533786555787,0.6351798002578315
1.6,43,0.913827657699585,0.0032585496195642,0.3963719840281119,0.6295808002378345
1.6,44,0.9105691313743592,0.003352610845696,0.3896059711525261,0.624184244556466
1.6,45,0.907216489315033,0.0034508044687917,0.382842570754195,0.6187427339001202
1.6,46,0.9037656784057616,0.0035533761515159,0.376113553773289,0.6132809745730655
1.6,47,0.900212287902832,0.0036605900871221,0.369395537831259,0.6077791850921345
1.6,48,0.8965517282485962,0.0037727307024824,0.362645888736897,0.6022008707540176
1.6,49,0.8927789926528931,0.0038901045465596,0.3559229322713246,0.5965927692080458
1.6,50,0.8888888955116272,0.0040130423877601,0.3492331084279322,0.5909594812065648
1.6,51,0.8848758339881897,0.0041419015470002,0.3425939736107096,0.5853152771034681
1.6,52,0.8807339668273926,0.0042770684972519,0.3360807821239818,0.5797247468618032
1.6,53,0.8764568567276001,0.0044189617649335,0.3294866610358453,0.5740092865414681
1.6,54,0.8720378875732422,0.0045680351738708,0.3230823543568362,0.568403337742519
1.6,55,0.8674699068069458,0.0047247814788564,0.3166675533815419,0.5627322217374281
1.6,56,0.8627451062202454,0.0048897364432056,0.3103074786356928,0.5570524918135569
1.6,57,0.8578553795814514,0.0050634834234212,0.3040657161367113,0.5514215412338471
1.6,58,0.8527919054031372,0.0052466585343459,0.2978281594115838,0.5457363460606081
1.6,59,0.8475452065467834,0.0054399564803482,0.291656104666668,0.5400519462669012
1.6,60,0.8421052694320679,0.0056441371525327,0.2855964658699625,0.5344122620879527
1.6,61,0.8364611268043518,0.0058600331091871,0.2795754607565031,0.5287489581611515
1.6,62,0.8306010961532593,0.0060885580772332,0.2736865361058818,0.5231505864527743
1.6,63,0.8245125412940979,0.0063307166371233,0.2678234881857825,0.5175166549839556
1.6,64,0.8181818127632141,0.0065876152832673,0.2620426295227744,0.5119009958212373
1.6,65,0.8115941882133484,0.0068604750878998,0.2563252788637928,0.5062857679846362
1.6,66,0.8047337532043457,0.0071506462396538,0.2506297970382096,0.5006294008927259
1.6,67,0.7975831031799316,0.0074596247808735,0.2449997331868731,0.4949744773085509
1.6,68,0.790123462677002,0.0077890719320792,0.2395103284656893,0.4893979244599319
1.6,69,0.7823343873023987,0.0081408364709474,0.2340486827936687,0.4837857819259147
1.6,70,0.774193525314331,0.008516980730331,0.228670114041337,0.4781946403310445
1.6,71,0.7656765580177307,0.0089198109000089,0.2233699227310975,0.472620273296753
1.6,72,0.7567567825317383,0.0093519124660993,0.2181341715420034,0.4670483610312785
1.6,73,0.7474048733711243,0.0098161918083879,0.2129154705702872,0.4614276439164511
1.6,74,0.73758864402771,0.0103159252095421,0.2077831679873492,0.4558323902349954
1.6,75,0.7272727489471436,0.010854816824966,0.2026598232909881,0.4501775464091786
1.6,76,0.7164179086685181,0.0114370675358839,0.1975885215266009,0.4445093042070109
